timestamp_ms,wind_acceleration,wind_acceleration_direction,wind_speed,x_wind_acc,y_wind_acc,x_wind_mps,y_wind_mps,tumbling
timestamp_ms,wind_acceleration,wind_acceleration_direction,wind_speed,x_wind_acc,y_wind_acc,x_wind_mps,y_wind_mps,tumbling
1980433,1.042,167.70,0.617,0.222,-1.018,0.061,-0.614,0
1981438,0.937,156.71,0.564,0.371,-0.861,0.215,-0.521,0
1982466,1.096,173.01,0.611,0.133,-1.088,0.104,-0.602,0
1983491,1.344,168.00,0.808,0.279,-1.315,0.223,-0.777,0
1984491,0.887,171.33,0.509,0.134,-0.877,0.021,-0.508,0
1985519,0.971,169.04,0.534,0.185,-0.953,0.076,-0.528,0
1986547,0.957,173.48,0.507,0.109,-0.950,0.049,-0.505,0
1987572,1.124,185.19,0.632,-0.102,-1.120,-0.109,-0.622,0
1988600,1.111,179.68,0.629,0.006,-1.111,0.014,-0.628,0
1989635,1.437,187.77,0.882,-0.194,-1.423,-0.083,-0.878,0
1990658,0.927,188.85,0.521,-0.143,-0.916,-0.084,-0.514,0
1991663,1.313,188.50,0.755,-0.194,-1.298,-0.153,-0.740,0
1992687,1.121,173.09,0.642,0.135,-1.112,0.068,-0.638,0
1993715,0.981,167.86,0.586,0.206,-0.959,0.066,-0.582,0
1994716,1.201,176.82,0.624,0.067,-1.199,0.018,-0.624,0
1995744,1.386,179.13,0.704,0.021,-1.386,0.052,-0.702,0
1996769,1.689,161.18,1.052,0.545,-1.599,0.234,-1.025,0
1997797,1.506,161.32,0.901,0.482,-1.427,0.315,-0.844,0
1998832,1.094,173.66,0.539,0.121,-1.087,0.031,-0.538,0
1999855,0.960,158.14,0.540,0.357,-0.891,0.183,-0.508,0
2000859,0.617,137.13,0.412,0.420,-0.452,0.276,-0.305,0
2001884,0.355,133.16,0.197,0.259,-0.243,0.159,-0.116,0
2002912,0.619,134.59,0.441,0.441,-0.435,0.359,-0.255,0
2003940,0.265,135.72,0.176,0.185,-0.190,0.091,-0.151,0
2004941,0.196,142.59,0.057,0.119,-0.156,0.051,-0.026,0
2005965,0.242,86.61,0.206,0.242,0.014,0.197,-0.061,0
2006993,1.287,139.46,0.770,0.837,-0.978,0.513,-0.574,0
2008028,0.926,144.21,0.603,0.542,-0.751,0.379,-0.468,0
2009050,1.078,157.53,0.650,0.412,-0.996,0.231,-0.607,0
2010054,1.120,169.48,0.546,0.204,-1.101,0.142,-0.528,0
2011078,1.102,170.34,0.651,0.185,-1.087,0.113,-0.641,0
2012105,0.563,187.93,0.312,-0.078,-0.557,-0.074,-0.303,0
2013133,0.674,166.11,0.486,0.162,-0.655,0.110,-0.474,0
2014160,0.760,178.42,0.424,0.021,-0.760,-0.039,-0.422,0
2015186,0.766,176.47,0.455,0.047,-0.765,0.039,-0.454,0
2016213,0.616,176.42,0.380,0.038,-0.614,0.073,-0.373,0
2017248,0.461,186.26,0.187,-0.050,-0.459,-0.039,-0.183,0
2018270,0.366,146.73,0.193,0.201,-0.306,0.111,-0.159,0
2019274,0.777,176.65,0.548,0.045,-0.776,0.029,-0.547,0
2020298,0.562,199.92,0.305,-0.191,-0.528,-0.124,-0.278,0
2021325,0.447,178.30,0.175,0.013,-0.447,-0.007,-0.175,0
2022353,0.421,199.51,0.272,-0.141,-0.397,-0.050,-0.267,0
2023380,0.854,196.62,0.539,-0.244,-0.818,-0.246,-0.479,0
2024407,0.821,198.83,0.457,-0.265,-0.777,-0.162,-0.427,0
2025434,0.746,204.08,0.411,-0.304,-0.681,-0.172,-0.373,0
2026466,0.808,201.03,0.438,-0.290,-0.754,-0.187,-0.396,0
2027488,0.754,206.19,0.378,-0.333,-0.677,-0.183,-0.330,0
2028491,0.421,217.02,0.235,-0.253,-0.336,-0.134,-0.193,0
2029515,0.857,210.26,0.436,-0.432,-0.741,-0.256,-0.353,0
2030542,0.871,199.68,0.514,-0.293,-0.820,-0.209,-0.470,0
2031569,0.921,211.38,0.657,-0.480,-0.787,-0.324,-0.572,0
2032597,0.585,229.81,0.379,-0.447,-0.377,-0.302,-0.229,0
2033624,0.803,189.83,0.405,-0.137,-0.791,-0.063,-0.400,0
2034647,0.630,191.81,0.376,-0.129,-0.617,-0.029,-0.375,0
2035647,0.581,187.95,0.478,-0.080,-0.576,-0.149,-0.454,0
2036675,1.639,144.30,0.959,0.957,-1.331,0.552,-0.784,0
2037702,1.266,153.45,0.657,0.566,-1.133,0.305,-0.582,0
2038726,1.999,145.91,1.149,1.121,-1.656,0.663,-0.939,0
2039754,1.426,147.32,0.799,0.770,-1.200,0.552,-0.578,0
2040781,1.890,138.77,1.168,1.245,-1.421,0.699,-0.936,0
2041809,1.349,123.24,0.832,1.128,-0.739,0.707,-0.439,0
2042836,0.883,136.87,0.501,0.603,-0.644,0.319,-0.386,0
2043861,0.538,133.52,0.380,0.390,-0.370,0.276,-0.261,0
2044896,0.558,129.54,0.245,0.431,-0.356,0.181,-0.166,0
2045897,0.220,84.33,0.147,0.219,0.022,0.144,-0.033,0
2046925,0.163,140.97,0.097,0.102,-0.126,0.063,0.074,0
2047949,0.210,182.17,0.076,-0.008,-0.210,-0.047,-0.060,0
2048977,0.222,173.40,0.090,0.026,-0.221,0.018,-0.089,0
2050006,0.342,123.06,0.159,0.287,-0.187,0.129,-0.093,0
2051034,0.318,77.31,0.211,0.310,0.070,0.209,-0.023,0
2052062,0.267,119.53,0.144,0.233,-0.132,0.123,-0.074,0
2053087,0.747,140.92,0.446,0.471,-0.580,0.262,-0.360,0
2054122,0.490,199.42,0.249,-0.163,-0.462,-0.033,-0.247,0
2055144,0.410,228.92,0.260,-0.309,-0.269,-0.181,-0.187,0
2056145,0.228,187.08,0.148,-0.028,-0.226,0.014,-0.147,0
2057170,0.411,176.52,0.150,0.025,-0.410,-0.039,-0.145,0
2058198,0.640,156.54,0.399,0.255,-0.587,0.198,-0.347,0
2059226,0.650,187.44,0.399,-0.084,-0.645,-0.093,-0.388,0
2060254,0.987,173.01,0.510,0.120,-0.980,0.115,-0.497,0
2061282,0.626,184.00,0.250,-0.044,-0.625,-0.052,-0.245,0
2062307,0.286,234.47,0.198,-0.233,-0.166,-0.195,-0.035,0
2063343,0.091,85.95,0.072,0.091,0.006,0.026,0.067,0
2064365,0.103,47.41,0.068,0.076,0.070,0.065,-0.020,0
2065370,0.248,64.49,0.183,0.224,0.107,0.124,0.134,0
2066370,0.373,109.40,0.218,0.351,-0.124,0.214,-0.043,0
2067395,0.155,28.09,0.120,0.073,0.137,0.109,0.052,0
2068423,0.245,4.32,0.127,0.018,0.244,-0.061,0.111,0
2069451,0.395,16.00,0.216,0.109,0.380,0.054,0.210,0
2070479,0.286,55.13,0.143,0.235,0.164,0.116,0.083,0
2071504,0.422,20.99,0.238,0.151,0.394,0.075,0.226,0
2072539,0.394,43.55,0.250,0.271,0.285,0.193,0.159,0
2073561,0.339,40.71,0.224,0.221,0.257,0.206,0.087,0
2074566,0.503,130.46,0.207,0.383,-0.327,0.196,-0.066,0
2075594,0.336,159.96,0.218,0.115,-0.315,0.051,-0.212,0
2076621,0.427,178.03,0.232,0.015,-0.426,0.022,-0.231,0
2077649,0.337,178.70,0.232,0.008,-0.337,-0.066,-0.223,0
2078677,0.608,178.23,0.444,0.019,-0.608,0.033,-0.442,0
2079705,0.954,171.88,0.626,0.135,-0.944,0.121,-0.614,0
2080730,1.093,172.02,0.654,0.152,-1.082,0.053,-0.652,0
2081758,0.767,178.34,0.420,0.022,-0.766,0.012,-0.420,0
2082794,0.907,158.58,0.486,0.331,-0.844,0.226,-0.431,0
2083816,0.836,161.11,0.501,0.271,-0.791,0.239,-0.441,0
2084821,0.809,148.68,0.460,0.421,-0.691,0.242,-0.391,0
2085845,0.619,151.40,0.391,0.296,-0.543,0.155,-0.359,0
2086846,0.884,159.33,0.531,0.312,-0.827,0.173,-0.502,0
2087874,0.519,164.96,0.499,0.135,-0.501,0.087,-0.491,0
2088902,0.598,161.16,0.499,0.193,-0.566,0.140,-0.479,0
2089927,0.480,169.70,0.298,0.086,-0.472,0.028,-0.296,0
2090955,0.741,145.36,0.414,0.421,-0.610,0.211,-0.356,0
2091991,0.856,162.75,0.350,0.254,-0.818,0.098,-0.336,0
2093013,0.706,159.67,0.356,0.245,-0.662,0.127,-0.332,0
2094018,0.994,154.89,0.669,0.422,-0.900,0.235,-0.626,0
2095042,0.460,172.41,0.266,0.061,-0.456,-0.002,-0.266,0
2096071,0.641,154.99,0.266,0.271,-0.581,0.097,-0.248,0
2097071,0.505,139.95,0.256,0.325,-0.386,0.126,-0.222,0
2098099,0.276,86.99,0.211,0.275,0.014,0.209,0.033,0
2099100,0.235,87.67,0.167,0.234,0.010,0.167,0.011,0
2100129,0.229,69.24,0.180,0.214,0.081,0.105,0.146,0
2101161,0.382,116.67,0.255,0.342,-0.172,0.251,-0.044,0
2102183,0.519,137.67,0.289,0.349,-0.384,0.223,-0.184,0
2103187,0.821,156.48,0.365,0.328,-0.753,0.172,-0.322,0
2104211,0.863,162.18,0.483,0.264,-0.822,0.178,-0.449,0
2105239,0.639,163.70,0.316,0.179,-0.614,0.092,-0.302,0
2106266,0.705,165.65,0.181,0.175,-0.683,0.045,-0.176,0
2107266,0.603,181.25,0.293,-0.013,-0.602,0.000,-0.293,0
2108294,0.886,164.85,0.373,0.232,-0.856,0.045,-0.370,0
2109318,0.993,170.86,0.630,0.158,-0.981,0.140,-0.615,0
2110353,0.523,170.65,0.158,0.085,-0.516,0.056,-0.147,0
2111375,0.680,171.47,0.426,0.101,-0.673,0.063,-0.421,0
2112380,0.829,163.70,0.582,0.233,-0.796,0.163,-0.559,0
2113404,0.858,162.61,0.514,0.257,-0.819,0.068,-0.510,0
2114432,0.760,158.88,0.504,0.274,-0.709,0.144,-0.483,0
2115460,1.006,153.83,0.628,0.444,-0.903,0.240,-0.580,0
2116488,0.927,149.70,0.671,0.468,-0.800,0.308,-0.595,0
2117488,0.942,149.31,0.690,0.481,-0.810,0.339,-0.601,0
2118512,0.571,125.99,0.377,0.462,-0.336,0.269,-0.263,0
2119547,0.610,130.31,0.420,0.465,-0.395,0.284,-0.309,0
2120570,0.690,147.85,0.268,0.367,-0.584,0.149,-0.223,0
2121575,0.877,136.83,0.438,0.600,-0.640,0.366,-0.241,0
2122599,0.525,122.17,0.279,0.444,-0.279,0.244,-0.135,0
2123627,0.578,147.93,0.336,0.307,-0.490,0.228,-0.247,0
2124656,0.922,134.74,0.508,0.655,-0.649,0.358,-0.361,0
2125684,0.866,143.42,0.715,0.516,-0.695,0.388,-0.601,0
2126712,1.051,137.39,0.589,0.712,-0.774,0.327,-0.490,0
2127738,0.620,126.41,0.282,0.499,-0.368,0.270,-0.083,0
2128774,0.534,129.64,0.241,0.412,-0.341,0.224,-0.089,0
2129796,0.489,127.12,0.474,0.390,-0.295,0.326,-0.344,0
2130801,0.410,91.11,0.259,0.410,-0.008,0.256,-0.037,0
2131826,0.535,82.00,0.321,0.530,0.074,0.225,0.229,0
2132854,0.374,89.93,0.204,0.374,0.000,0.182,0.093,0
2133882,0.505,108.57,0.301,0.478,-0.161,0.300,0.022,0
2134910,0.561,141.63,0.551,0.348,-0.440,0.218,-0.506,0
2135938,0.739,152.28,0.463,0.344,-0.654,0.157,-0.436,0
2136963,0.679,141.56,0.272,0.422,-0.531,0.167,-0.215,0
2137964,0.186,142.64,0.088,0.113,-0.148,0.085,0.022,0
2138999,0.157,187.02,0.038,-0.019,-0.156,0.013,-0.036,0
2140022,0.610,160.67,0.504,0.202,-0.575,0.101,-0.493,0
2141026,0.666,171.04,0.474,0.104,-0.658,0.018,-0.474,0
2142051,0.654,151.19,0.306,0.315,-0.573,0.135,-0.274,0
2143079,0.705,135.40,0.501,0.495,-0.502,0.254,-0.432,0
2144107,0.681,128.64,0.380,0.532,-0.425,0.248,-0.287,0
2145135,0.829,136.23,0.550,0.574,-0.599,0.315,-0.451,0
2146160,0.679,132.36,0.335,0.502,-0.457,0.215,-0.256,0
2147188,0.742,149.65,0.338,0.375,-0.640,0.232,-0.245,0
2148189,0.668,145.21,0.434,0.381,-0.549,0.275,-0.335,0
2149217,0.656,112.08,0.455,0.608,-0.247,0.400,-0.217,0
2150245,0.792,91.57,0.487,0.792,-0.022,0.487,0.023,0
2151269,1.149,117.24,0.715,1.022,-0.526,0.585,-0.411,0
2152296,0.658,118.81,0.309,0.577,-0.317,0.265,-0.158,0
2153324,0.770,109.49,0.460,0.726,-0.257,0.421,-0.184,0
2154351,0.771,134.51,0.419,0.550,-0.541,0.290,-0.302,0
2155375,1.013,152.38,0.599,0.470,-0.898,0.296,-0.520,0
2156403,0.761,167.61,0.478,0.163,-0.743,0.157,-0.451,0
2157438,0.478,130.87,0.209,0.361,-0.312,0.205,-0.038,0
2158438,1.802,147.59,1.036,0.966,-1.521,0.643,-0.812,0
2159466,1.670,157.02,1.011,0.652,-1.538,0.420,-0.920,0
2160490,2.999,151.39,1.662,1.436,-2.633,0.758,-1.479,0
2161517,1.735,141.25,0.996,1.086,-1.353,0.576,-0.813,0
2162545,1.108,138.01,0.649,0.742,-0.824,0.453,-0.464,0
2163573,1.851,143.88,1.002,1.091,-1.495,0.595,-0.807,0
2164597,1.303,140.51,0.726,0.829,-1.006,0.564,-0.457,0
2165624,4.211,156.70,2.443,1.666,-3.867,1.005,-2.227,0
2166659,2.591,163.70,1.527,0.727,-2.487,0.342,-1.489,0
2167681,1.568,156.85,0.927,0.617,-1.442,0.429,-0.822,0
2168681,0.901,146.77,0.486,0.494,-0.754,0.249,-0.418,0
2169706,2.477,158.42,1.420,0.911,-2.304,0.472,-1.340,0
2170734,1.318,157.40,0.753,0.506,-1.217,0.335,-0.674,0
2171762,0.968,164.23,0.620,0.263,-0.931,0.120,-0.609,0
2172789,0.915,94.91,0.575,0.911,-0.078,0.574,-0.036,0
2173814,1.225,159.10,0.718,0.437,-1.144,0.239,-0.677,0
2174842,0.728,151.65,0.458,0.346,-0.641,0.260,-0.376,0
2175874,0.759,215.48,0.424,-0.441,-0.618,-0.246,-0.346,0
2176895,1.157,192.40,0.717,-0.248,-1.130,-0.211,-0.686,0
2177899,0.852,173.43,0.520,0.097,-0.846,0.072,-0.515,0
2178924,3.573,167.18,2.037,0.793,-3.484,0.347,-2.007,0
2179952,2.093,174.34,1.339,0.206,-2.083,0.073,-1.337,0
2180979,2.173,174.91,1.238,0.193,-2.164,0.053,-1.237,0
2182006,1.811,186.48,1.068,-0.205,-1.800,-0.098,-1.063,0
2183033,1.307,191.38,0.710,-0.258,-1.281,-0.123,-0.699,0
2184057,0.957,201.60,0.584,-0.352,-0.890,-0.232,-0.537,0
2185092,0.770,196.83,0.427,-0.223,-0.737,-0.058,-0.423,0
2186114,0.896,211.77,0.577,-0.472,-0.761,-0.319,-0.481,0
2187118,1.379,170.57,0.873,0.226,-1.360,0.090,-0.868,0
2188142,1.794,170.05,0.992,0.310,-1.767,0.160,-0.979,0
2189143,5.091,160.83,2.959,1.672,-4.809,1.067,-2.760,0
2190171,4.011,161.87,2.258,1.248,-3.812,0.711,-2.143,0
2191198,3.464,157.01,2.001,1.353,-3.189,0.756,-1.853,0
2192226,4.583,153.98,2.652,2.010,-4.119,1.145,-2.393,0
2193251,3.874,154.21,2.240,1.685,-3.488,0.980,-2.014,0
2194286,5.926,151.49,3.335,2.829,-5.207,1.567,-2.944,0
2195309,4.180,152.16,2.670,1.953,-3.696,1.116,-2.426,0
2196313,4.474,148.62,2.554,2.329,-3.820,1.316,-2.189,0
2197338,3.790,150.17,2.165,1.885,-3.288,1.098,-1.866,0
2198366,3.730,150.35,2.202,1.846,-3.242,1.088,-1.914,0
2199367,4.099,146.92,2.377,2.237,-3.434,1.329,-1.971,0
2200395,6.772,148.80,3.978,3.508,-5.793,2.087,-3.387,0
2201423,8.045,153.50,4.584,3.589,-7.200,2.124,-4.062,0
2202448,7.872,150.20,4.575,3.912,-6.832,2.269,-3.973,0
2203476,6.981,150.36,3.973,3.453,-6.067,1.965,-3.453,0
2204512,5.067,148.65,2.917,2.637,-4.327,1.516,-2.492,0
2205534,3.937,149.21,2.423,2.015,-3.382,1.335,-2.022,0
2206535,3.431,149.95,2.007,1.718,-2.970,1.081,-1.691,0
2207563,5.033,147.35,2.890,2.715,-4.237,1.478,-2.483,0
2208592,4.021,153.85,2.304,1.773,-3.610,1.067,-2.042,0
2209592,2.216,152.60,1.288,1.020,-1.967,0.528,-1.175,0
2210620,2.778,142.84,1.569,1.678,-2.214,0.964,-1.238,0
2211645,2.207,145.22,1.323,1.259,-1.813,0.760,-1.082,0
2212673,1.382,156.09,0.759,0.560,-1.264,0.283,-0.704,0
2213709,1.985,156.00,1.132,0.807,-1.813,0.489,-1.020,0
2214731,2.268,150.11,1.310,1.130,-1.966,0.724,-1.091,0
2215738,1.346,151.66,0.814,0.639,-1.184,0.295,-0.758,0
2216766,1.773,154.01,1.037,0.777,-1.593,0.486,-0.916,0
2217794,2.237,142.99,1.262,1.346,-1.786,0.733,-1.027,0
2218822,2.157,147.28,1.313,1.166,-1.814,0.712,-1.104,0
2219823,1.312,158.11,0.788,0.489,-1.218,0.328,-0.717,0
2220848,1.976,146.45,1.053,1.092,-1.646,0.644,-0.833,0
2221876,2.338,160.07,1.386,0.797,-2.198,0.518,-1.285,0
2222911,1.176,154.42,0.709,0.508,-1.061,0.310,-0.638,0
2223934,1.738,150.06,0.933,0.867,-1.506,0.382,-0.851,0
2224938,2.638,147.33,1.594,1.424,-2.221,0.859,-1.343,0
2225963,1.353,144.70,0.872,0.782,-1.104,0.478,-0.729,0
2226991,0.732,143.91,0.317,0.431,-0.592,0.140,-0.284,0
2228019,0.673,129.07,0.417,0.522,-0.424,0.339,-0.242,0
2229048,1.399,117.57,0.805,1.240,-0.648,0.755,-0.280,0
2230074,1.503,145.90,0.918,0.843,-1.244,0.456,-0.796,0
2231102,0.851,156.27,0.455,0.342,-0.779,0.226,-0.395,0
2232138,0.860,191.91,0.478,-0.178,-0.841,-0.108,-0.466,0
2233160,0.698,174.42,0.458,0.068,-0.695,0.033,-0.457,0
2234165,0.860,193.87,0.520,-0.206,-0.835,-0.115,-0.507,0
2235190,0.728,179.44,0.432,0.007,-0.728,0.031,-0.431,0
2236218,1.837,159.52,0.987,0.643,-1.721,0.315,-0.935,0
2237246,1.319,175.44,0.735,0.105,-1.315,0.046,-0.734,0
2238274,1.177,185.18,0.715,-0.106,-1.172,-0.085,-0.710,0
2239299,0.863,172.39,0.529,0.114,-0.855,0.066,-0.525,0
2240299,0.880,190.95,0.565,-0.167,-0.864,-0.117,-0.553,0
2241345,0.428,220.50,0.240,-0.278,-0.325,-0.131,-0.201,0
2242367,0.339,164.02,0.195,0.093,-0.326,0.087,-0.174,0
2243372,0.173,148.56,0.077,0.090,-0.148,0.001,-0.077,0
2244397,0.400,184.52,0.257,-0.032,-0.399,-0.089,-0.241,0
2245425,1.299,146.72,0.753,0.713,-1.086,0.424,-0.622,0
2246453,0.809,151.14,0.549,0.391,-0.709,0.273,-0.476,0
2247481,0.511,172.50,0.371,0.067,-0.507,-0.033,-0.369,0
2248506,0.301,172.86,0.110,0.037,-0.298,0.056,-0.095,0
2249534,0.185,167.22,0.175,0.041,-0.180,-0.029,-0.173,0
2250534,0.097,170.42,0.017,0.016,-0.095,0.008,-0.015,0
2251562,0.918,208.21,0.689,-0.434,-0.809,-0.377,-0.577,0
2252589,0.480,197.41,0.217,-0.144,-0.458,-0.010,-0.216,0
2253613,0.837,214.20,0.622,-0.471,-0.693,-0.395,-0.481,0
2254641,0.884,211.05,0.342,-0.456,-0.758,-0.129,-0.316,0
2255668,0.562,203.03,0.421,-0.220,-0.518,-0.170,-0.385,0
2256696,0.677,213.66,0.340,-0.376,-0.564,-0.185,-0.286,0
2257726,0.390,219.39,0.150,-0.247,-0.301,-0.036,-0.145,0
2258753,0.377,206.03,0.431,-0.166,-0.339,-0.260,-0.344,0
2259788,0.561,193.29,0.363,-0.129,-0.546,0.015,-0.362,0
2260789,0.273,196.77,0.252,-0.079,-0.262,-0.189,-0.166,0
2261816,0.448,158.94,0.255,0.161,-0.418,0.184,-0.177,0
2262841,0.670,208.03,0.452,-0.315,-0.592,-0.222,-0.393,0
2263869,0.239,118.76,0.121,0.209,-0.115,0.106,-0.058,0
2264896,0.353,160.79,0.207,0.116,-0.333,0.176,-0.109,0
2265924,0.248,213.63,0.216,-0.137,-0.206,-0.095,-0.194,0
2266952,0.276,79.08,0.127,0.271,0.052,0.126,-0.004,0
2267977,0.172,238.14,0.113,-0.146,-0.091,0.101,-0.051,0
2269012,0.116,144.33,0.172,0.068,-0.094,-0.072,-0.157,0
2270034,0.052,84.29,0.057,0.051,0.005,0.041,-0.039,0
2271035,0.451,201.33,0.138,-0.164,-0.421,-0.037,-0.132,0
2272060,0.490,259.03,0.311,-0.481,-0.093,-0.269,-0.157,0
2273088,0.284,15.51,0.173,0.076,0.274,0.055,0.164,0
2274116,0.145,51.80,0.097,0.114,0.090,-0.043,0.087,0
2275144,0.392,87.74,0.272,0.392,0.016,0.268,0.049,0
2276172,0.337,62.33,0.226,0.298,0.156,0.214,0.072,0
2277197,0.515,49.77,0.227,0.394,0.333,0.150,0.171,0
2278233,0.439,88.72,0.197,0.439,0.010,0.197,-0.002,0
2279255,0.469,165.35,0.266,0.119,-0.454,0.005,-0.266,0
2280260,0.283,143.93,0.205,0.167,-0.229,0.162,-0.125,0
2281286,0.484,192.28,0.268,-0.103,-0.473,-0.064,-0.260,0
2282314,0.490,206.58,0.333,-0.219,-0.438,-0.209,-0.260,0
2283343,0.197,98.12,0.139,0.195,-0.028,0.133,-0.040,0
2284371,0.289,131.34,0.200,0.217,-0.191,0.051,-0.194,0
2285399,0.252,59.89,0.233,0.218,0.127,0.221,0.073,0
2286424,0.137,239.93,0.037,-0.118,-0.069,-0.017,-0.033,0
2287459,0.170,300.72,0.135,-0.146,0.087,-0.129,0.042,0
2288482,0.104,69.79,0.014,0.098,0.036,0.003,0.014,0
2289486,0.454,53.41,0.239,0.365,0.271,0.155,0.182,0
2290511,0.359,48.14,0.259,0.267,0.239,0.207,0.156,0
2291511,0.123,292.74,0.047,-0.113,0.047,-0.046,-0.008,0
2292540,0.113,108.15,0.066,0.108,-0.035,0.035,-0.056,0
2293568,0.348,232.24,0.208,-0.275,-0.213,-0.109,-0.177,0
2294596,0.197,184.11,0.170,-0.014,-0.196,-0.105,-0.133,0
2295620,0.818,214.83,0.400,-0.467,-0.672,-0.204,-0.343,0
2296647,0.472,233.78,0.325,-0.381,-0.279,-0.285,-0.157,0
2297682,0.328,202.48,0.232,-0.125,-0.303,-0.085,-0.216,0
2298704,0.865,241.06,0.560,-0.757,-0.419,-0.462,-0.315,0
2299710,0.684,246.37,0.367,-0.627,-0.274,-0.358,-0.081,0
2300738,0.519,239.83,0.342,-0.449,-0.261,-0.300,-0.165,0
2301761,0.047,42.12,0.047,0.032,0.035,0.035,0.031,0
2302765,0.205,218.32,0.148,-0.127,-0.161,-0.122,-0.084,0
2303793,0.524,236.83,0.364,-0.438,-0.287,-0.288,-0.222,0
2304817,0.557,208.68,0.328,-0.267,-0.488,-0.148,-0.293,0
2305844,0.424,206.89,0.285,-0.192,-0.378,-0.145,-0.246,0
2306879,0.454,204.33,0.347,-0.187,-0.414,-0.159,-0.308,0
2307901,0.721,216.92,0.482,-0.433,-0.576,-0.348,-0.334,0
2308905,0.609,221.90,0.430,-0.407,-0.453,-0.246,-0.352,0
2309929,0.361,185.84,0.227,-0.037,-0.359,-0.130,-0.186,0
2310956,0.514,216.95,0.207,-0.309,-0.411,-0.112,-0.174,0
2311956,0.734,216.63,0.426,-0.438,-0.589,-0.283,-0.319,0
2312984,0.752,229.91,0.420,-0.576,-0.485,-0.277,-0.316,0
2314009,0.450,227.22,0.281,-0.330,-0.305,-0.217,-0.178,0
2315044,0.366,262.40,0.212,-0.363,-0.048,-0.203,-0.060,0
2316066,0.338,253.84,0.185,-0.325,-0.094,-0.185,-0.005,0
2317070,0.475,241.06,0.326,-0.416,-0.230,-0.273,-0.178,0
2318098,0.185,105.87,0.094,0.178,-0.051,0.086,-0.037,0
2319123,0.292,88.53,0.137,0.292,0.007,0.137,0.008,0
2320150,0.216,207.80,0.087,-0.101,-0.191,0.025,-0.083,0
2321178,0.510,246.47,0.281,-0.467,-0.203,-0.214,-0.182,0
2322178,0.588,243.69,0.353,-0.527,-0.261,-0.324,-0.139,0
2323203,0.346,221.91,0.290,-0.231,-0.257,-0.227,-0.181,0
2324235,0.254,217.86,0.084,-0.156,-0.200,-0.028,-0.079,0
2325257,0.542,238.07,0.266,-0.460,-0.287,-0.215,-0.157,0
2326260,0.698,242.67,0.403,-0.620,-0.320,-0.370,-0.158,0
2327288,0.346,222.61,0.233,-0.234,-0.254,-0.185,-0.141,0
2328311,0.566,230.06,0.195,-0.434,-0.363,-0.127,-0.148,0
2329339,0.630,246.61,0.338,-0.578,-0.250,-0.317,-0.118,0
2330366,0.497,219.46,0.341,-0.316,-0.384,-0.201,-0.275,0
2331393,0.440,223.53,0.101,-0.303,-0.319,-0.060,-0.081,0
2332419,0.642,215.92,0.465,-0.377,-0.520,-0.216,-0.412,0
2333454,0.199,216.28,0.086,-0.118,-0.161,-0.082,-0.026,0
2334476,0.434,214.76,0.291,-0.247,-0.356,-0.184,-0.225,0
2335480,0.388,204.67,0.230,-0.162,-0.352,-0.108,-0.204,0
2336508,0.367,206.21,0.136,-0.162,-0.329,-0.036,-0.131,0
2337533,0.454,231.68,0.244,-0.356,-0.281,-0.187,-0.158,0
2338560,0.226,201.00,0.213,-0.081,-0.211,-0.133,-0.167,0
2339588,0.182,143.64,0.112,0.108,-0.147,0.091,-0.066,0
2340616,0.260,221.53,0.132,-0.172,-0.194,-0.077,-0.107,0
2341644,0.537,234.82,0.272,-0.439,-0.309,-0.217,-0.164,0
2342670,0.537,228.23,0.299,-0.400,-0.358,-0.199,-0.223,0
2343698,0.544,234.66,0.311,-0.444,-0.315,-0.234,-0.205,0
2344727,0.439,236.74,0.296,-0.367,-0.241,-0.250,-0.159,0
2345755,0.352,208.79,0.189,-0.170,-0.309,-0.110,-0.153,0
2346780,0.229,220.14,0.130,-0.148,-0.175,-0.090,-0.094,0
2347808,0.438,231.55,0.173,-0.343,-0.272,-0.142,-0.098,0
2348836,0.537,246.68,0.360,-0.493,-0.213,-0.301,-0.198,0
2349864,0.460,229.73,0.272,-0.351,-0.297,-0.246,-0.116,0
2350892,0.564,215.87,0.290,-0.330,-0.457,-0.190,-0.219,0
2351924,0.648,219.12,0.269,-0.409,-0.503,-0.151,-0.223,0
2352925,0.524,235.59,0.342,-0.432,-0.296,-0.264,-0.217,0
2353953,0.288,226.46,0.126,-0.209,-0.199,-0.072,-0.103,0
2354981,0.167,222.57,0.110,-0.113,-0.123,-0.047,-0.100,0
2356006,0.313,230.17,0.103,-0.240,-0.200,-0.102,-0.014,0
2357034,0.573,238.73,0.289,-0.489,-0.297,-0.241,-0.159,0
2358062,0.694,240.24,0.414,-0.602,-0.344,-0.354,-0.213,0
2359090,0.564,234.88,0.349,-0.461,-0.324,-0.269,-0.222,0
2360118,0.379,262.08,0.233,-0.376,-0.052,-0.231,-0.034,0
2361150,0.247,180.53,0.162,-0.002,-0.247,-0.061,-0.150,0
2362173,0.242,212.82,0.156,-0.131,-0.203,-0.119,-0.101,0
2363173,0.148,176.26,0.116,0.010,-0.148,0.009,-0.115,0
2364201,0.573,231.07,0.342,-0.446,-0.360,-0.256,-0.226,0
2365226,0.254,243.99,0.165,-0.229,-0.112,-0.164,-0.020,0
2366254,0.235,220.77,0.064,-0.154,-0.178,0.064,-0.009,0
2367283,0.615,245.22,0.419,-0.559,-0.258,-0.355,-0.223,0
