timestamp_ms,co2_ppm,temperature_C,pressure_hPa
3900974,468.00,13.43,941.65
3901981,468.00,13.43,941.63
3902987,468.00,13.43,941.65
3903995,468.00,13.43,941.66
3905000,469.00,13.44,941.66
3906007,469.00,13.44,941.65
3907024,469.00,13.44,941.66
3908030,469.00,13.44,941.65
3909040,469.00,13.44,941.66
3910055,468.00,13.44,941.67
3911064,468.00,13.44,941.65
3912074,468.00,13.44,941.67
3913083,468.00,13.44,941.67
3914101,468.00,13.45,941.66
3915111,468.00,13.44,941.67
3916122,468.00,13.45,941.66
3917140,468.00,13.44,941.65
3918146,468.00,13.45,941.65
3919156,467.00,13.45,941.67
3920166,467.00,13.45,941.67
3921178,467.00,13.45,941.67
3922189,467.00,13.45,941.65
3923197,468.00,13.46,941.65
3924208,468.00,13.45,941.66
3925219,468.00,13.45,941.65
3926231,468.00,13.46,941.66
3927249,468.00,13.46,941.66
3928252,468.00,13.46,941.66
3929264,468.00,13.46,941.65
3930275,468.00,13.46,941.66
3931287,468.00,13.46,941.68
3932298,468.00,13.46,941.68
3933306,468.00,13.46,941.68
3934318,468.00,13.46,941.69
3935330,468.00,13.46,941.67
3936342,468.00,13.46,941.67
3937345,468.00,13.46,941.68
3938352,468.00,13.47,941.69
3939361,468.00,13.47,941.66
3940373,468.00,13.47,941.67
3941385,468.00,13.47,941.68
3942393,468.00,13.47,941.67
3943405,468.00,13.47,941.69
3944417,468.00,13.47,941.67
3945430,468.00,13.47,941.70
3946439,468.00,13.47,941.68
3947459,468.00,13.47,941.68
3948470,468.00,13.47,941.68
3949481,468.00,13.47,941.68
3950492,468.00,13.48,941.69
3951500,468.00,13.48,941.68
3952511,468.00,13.48,941.69
3953522,468.00,13.48,941.69
3954534,468.00,13.48,941.68
3955545,468.00,13.48,941.68
3956552,468.00,13.48,941.71
3957569,468.00,13.48,941.69
3958577,468.00,13.48,941.68
3959587,468.00,13.48,941.69
3960595,468.00,13.49,941.68
3961606,468.00,13.48,941.67
3962617,468.00,13.49,941.68
3963632,468.00,13.49,941.69
3964643,468.00,13.49,941.68
3965651,468.00,13.49,941.67
3966663,468.00,13.49,941.70
3967682,468.00,13.49,941.68
3968689,468.00,13.49,941.69
3969701,468.00,13.49,941.68
3970709,467.00,13.49,941.69
3971720,467.00,13.49,941.67
3972734,467.00,13.49,941.70
3973746,467.00,13.49,941.68
3974755,468.00,13.49,941.68
3975767,468.00,13.49,941.69
3976779,468.00,13.49,941.68
3977799,468.00,13.49,941.69
3978815,468.00,13.50,941.69
3979822,467.00,13.50,941.68
3980832,467.00,13.50,941.70
3981845,467.00,13.50,941.71
3982856,467.00,13.50,941.68
3983863,468.00,13.50,941.69
3984874,468.00,13.50,941.69
3985890,468.00,13.50,941.70
3986891,468.00,13.50,941.68
3987912,468.00,13.50,941.69
3988912,468.00,13.50,941.69
3989919,468.00,13.50,941.70
3990932,468.00,13.50,941.70
3991939,468.00,13.51,941.70
3992947,468.00,13.51,941.68
3993951,468.00,13.50,941.68
3994962,468.00,13.51,941.70
3995970,468.00,13.51,941.70
3996977,468.00,13.51,941.70
3997985,467.00,13.51,941.71
3998988,467.00,13.51,941.71
3999995,467.00,13.51,941.70
4001018,467.00,13.51,941.70
4002028,467.00,13.51,941.72
4003032,467.00,13.51,941.71
4004039,467.00,13.51,941.71
4005047,467.00,13.51,941.72
4006054,467.00,13.51,941.70
4007064,466.00,13.51,941.69
4008080,466.00,13.52,941.69
4009086,466.00,13.52,941.72
4010094,466.00,13.52,941.71
4011105,466.00,13.52,941.70
4012112,466.00,13.52,941.70
4013130,466.00,13.52,941.71
4014142,466.00,13.52,941.71
4015152,466.00,13.52,941.71
4016164,466.00,13.52,941.70
4017175,465.00,13.52,941.71
4018195,465.00,13.52,941.71
4019202,465.00,13.52,941.71
4020213,465.00,13.52,941.69
4021221,465.00,13.52,941.70
4022232,465.00,13.52,941.71
4023244,465.00,13.52,941.70
4024255,465.00,13.53,941.71
4025265,465.00,13.53,941.70
4026273,465.00,13.53,941.72
4027283,465.00,13.53,941.72
4028298,465.00,13.53,941.71
4029304,465.00,13.53,941.70
4030314,465.00,13.53,941.72
4031320,465.00,13.53,941.71
4032330,465.00,13.53,941.71
4033340,465.00,13.53,941.70
4034351,465.00,13.53,941.69
4035361,465.00,13.53,941.71
4036380,465.00,13.53,941.71
4037390,465.00,13.53,941.70
4038390,465.00,13.53,941.70
4039397,465.00,13.53,941.71
4040403,465.00,13.53,941.71
4041414,465.00,13.53,941.69
4042425,465.00,13.53,941.69
4043435,465.00,13.53,941.70
4044445,465.00,13.53,941.69
4045457,465.00,13.54,941.73
4046475,465.00,13.53,941.70
4047485,465.00,13.53,941.70
4048503,465.00,13.54,941.71
4049507,465.00,13.54,941.74
4050518,465.00,13.54,941.69
4051530,465.00,13.54,941.72
4052543,465.00,13.54,941.71
4053554,465.00,13.54,941.71
4054562,464.00,13.54,941.70
4055581,464.00,13.54,941.72
4056592,464.00,13.54,941.70
4057603,464.00,13.54,941.72
4058619,464.00,13.55,941.72
4059625,464.00,13.54,941.72
4060637,464.00,13.54,941.73
4061650,464.00,13.54,941.72
4062672,464.00,13.54,941.72
4063688,465.00,13.54,941.73
4064690,465.00,13.54,941.73
4065705,465.00,13.54,941.72
4066714,465.00,13.54,941.71
4067721,465.00,13.54,941.73
4068739,465.00,13.54,941.72
4069746,465.00,13.54,941.71
4070759,465.00,13.54,941.72
4071771,465.00,13.54,941.71
4072779,465.00,13.54,941.73
4073791,465.00,13.54,941.73
4074803,465.00,13.54,941.74
4075821,465.00,13.54,941.73
4076832,465.00,13.54,941.74
4077840,465.00,13.55,941.75
4078859,465.00,13.54,941.73
4079866,465.00,13.54,941.71
4080878,465.00,13.55,941.74
4081886,465.00,13.55,941.72
4082898,465.00,13.55,941.74
4083918,465.00,13.55,941.74
4084930,465.00,13.55,941.75
4085941,465.00,13.54,941.72
4086949,464.00,13.54,941.73
4087961,464.00,13.54,941.73
4088981,464.00,13.55,941.73
4089989,464.00,13.55,941.73
4091001,464.00,13.55,941.73
4092010,464.00,13.55,941.73
4093028,464.00,13.54,941.72
4094039,464.00,13.55,941.72
4095051,464.00,13.55,941.73
4096058,463.00,13.55,941.74
4097070,463.00,13.55,941.74
4098082,463.00,13.55,941.73
4099100,463.00,13.55,941.72
4100107,463.00,13.55,941.72
4101115,463.00,13.55,941.73
4102133,463.00,13.55,941.74
4103144,463.00,13.55,941.74
4104146,463.00,13.55,941.72
4105158,464.00,13.55,941.72
4106172,464.00,13.55,941.72
4107183,464.00,13.55,941.73
4108194,464.00,13.55,941.73
4109211,464.00,13.55,941.74
4110215,464.00,13.55,941.72
4111227,464.00,13.55,941.73
4112238,464.00,13.55,941.72
4113250,464.00,13.55,941.74
4114270,464.00,13.55,941.71
4115280,463.00,13.55,941.73
4116291,463.00,13.55,941.72
4117303,463.00,13.55,941.72
4118314,463.00,13.55,941.72
4119329,463.00,13.55,941.71
4120337,463.00,13.55,941.73
4121349,463.00,13.55,941.71
4122361,463.00,13.55,941.71
4123379,463.00,13.55,941.74
4124388,463.00,13.55,941.71
4125400,463.00,13.55,941.74
4126411,463.00,13.55,941.73
4127422,463.00,13.55,941.71
4128443,463.00,13.55,941.73
4129461,463.00,13.55,941.73
4130465,463.00,13.55,941.73
4131483,463.00,13.55,941.74
4132493,463.00,13.55,941.74
4133502,463.00,13.55,941.74
4134513,463.00,13.55,941.74
4135525,463.00,13.56,941.72
4136536,463.00,13.55,941.72
4137547,463.00,13.55,941.72
4138555,463.00,13.55,941.73
4139579,463.00,13.55,941.73
4140585,463.00,13.55,941.72
4141601,463.00,13.55,941.71
4142605,463.00,13.55,941.72
4143618,463.00,13.55,941.74
4144629,463.00,13.55,941.72
4145640,463.00,13.55,941.72
4146651,463.00,13.55,941.70
4147658,463.00,13.55,941.74
4148669,463.00,13.55,941.72
4149687,463.00,13.55,941.72
4150694,463.00,13.55,941.73
4151711,464.00,13.55,941.72
4152721,464.00,13.55,941.72
4153732,464.00,13.55,941.72
4154743,464.00,13.55,941.72
4155754,464.00,13.55,941.71
4156762,464.00,13.55,941.72
4157773,464.00,13.55,941.73
4158784,464.00,13.55,941.73
4159810,464.00,13.55,941.70
4160814,464.00,13.55,941.70
4161821,464.00,13.55,941.72
4162843,464.00,13.56,941.66
4163854,464.00,13.56,941.62
4164865,464.00,13.56,941.66
4165873,464.00,13.58,941.57
4166884,464.00,13.60,941.55
4167903,464.00,13.62,941.50
4168915,464.00,13.63,941.50
4169931,464.00,13.65,941.53
4170933,464.00,13.67,941.50
4171943,464.00,13.68,941.50
4172953,464.00,13.70,941.54
4173963,464.00,13.70,941.58
4174980,464.00,13.71,941.55
4175986,463.00,13.73,941.52
4176995,463.00,13.74,941.52
4178009,463.00,13.76,941.56
4179019,463.00,13.76,941.60
4180031,462.00,13.75,941.64
4181040,462.00,13.76,941.60
4182041,462.00,13.77,941.59
4183064,462.00,13.78,941.60
4184086,462.00,13.79,941.58
4185104,462.00,13.80,941.58
4186126,462.00,13.82,941.59
4187140,462.00,13.83,941.60
4188144,462.00,13.84,941.62
4189164,463.00,13.85,941.59
4190190,463.00,13.85,941.61
4191216,463.00,13.85,941.60
4192245,463.00,13.85,941.63
4193272,463.00,13.85,941.61
4194297,463.00,13.85,941.62
4195325,463.00,13.85,941.62
4196330,463.00,13.85,941.63
4197358,463.00,13.85,941.63
4198383,463.00,13.86,941.56
4199411,463.00,13.88,941.49
4200436,463.00,13.88,941.51
4201463,463.00,13.89,941.47
4202491,463.00,13.91,941.49
4203515,463.00,13.91,941.60
4204543,463.00,13.92,941.61
4205549,463.00,13.91,941.61
4206577,463.00,13.93,941.56
4207605,463.00,13.93,941.55
4208630,463.00,13.93,941.59
4209658,463.00,13.94,941.57
4210684,463.00,13.95,941.56
4211710,463.00,13.95,941.57
4212735,463.00,13.96,941.54
4213764,463.00,13.96,941.56
4214769,463.00,13.97,941.52
4215798,463.00,13.98,941.53
4216826,463.00,13.97,941.55
4217851,462.00,13.98,941.49
4218879,462.00,14.00,941.46
4219907,462.00,14.02,941.46
4220933,462.00,14.02,941.56
4221956,463.00,14.04,941.57
4222985,463.00,14.04,941.57
4223991,463.00,14.05,941.52
4225019,463.00,14.06,941.58
4226047,463.00,14.07,941.52
4227072,463.00,14.08,941.50
4228100,463.00,14.10,941.52
4229129,463.00,14.11,941.51
4230157,463.00,14.12,941.54
4231179,463.00,14.13,941.38
4232206,463.00,14.14,941.43
4233212,463.00,14.16,941.44
4234240,463.00,14.17,941.44
4235268,463.00,14.19,941.41
4236293,463.00,14.20,941.44
4237321,463.00,14.21,941.47
4238349,463.00,14.18,941.53
4239378,463.00,14.18,941.56
4240402,463.00,14.18,941.55
4241428,463.00,14.17,941.54
4242454,463.00,14.17,941.52
4243482,463.00,14.17,941.52
4244510,463.00,14.17,941.52
4245534,462.00,14.16,941.57
4246561,462.00,14.16,941.54
4247589,462.00,14.15,941.56
4248617,462.00,14.15,941.55
4249646,462.00,14.14,941.56
4250674,462.00,14.14,941.48
4251677,462.00,14.13,941.49
4252704,462.00,14.13,941.54
4253732,462.00,14.12,941.54
4254756,459.00,14.12,941.55
4255784,459.00,14.11,941.59
4256812,459.00,14.11,941.55
4257840,459.00,14.10,941.55
4258868,459.00,14.09,941.59
4259892,461.00,14.09,941.58
4260921,461.00,14.08,941.57
4261924,461.00,14.08,941.57
4262951,461.00,14.07,941.52
4263975,460.00,14.07,941.54
4265004,460.00,14.06,941.50
4266032,460.00,14.06,941.55
4267060,460.00,14.05,941.55
4268088,460.00,14.05,941.52
4269113,461.00,14.04,941.55
4270141,461.00,14.04,941.53
4271148,461.00,14.03,941.55
4272173,461.00,14.02,941.54
4273197,461.00,14.02,941.54
4274225,461.00,14.01,941.52
4275253,461.00,14.01,941.48
4276281,461.00,14.00,941.45
4277310,461.00,14.00,941.42
4278334,461.00,13.99,941.39
4279363,461.00,13.99,941.37
4280368,461.00,13.99,941.34
4281396,461.00,13.98,941.31
4282419,463.00,13.98,941.29
4283446,463.00,13.97,941.26
4284474,463.00,13.97,941.26
4285502,463.00,13.96,941.20
4286530,463.00,13.96,941.16
4287555,463.00,13.96,941.17
4288583,463.00,13.95,941.15
4289589,463.00,13.95,941.12
4290618,463.00,13.94,941.12
4291619,464.00,13.94,941.12
4292644,464.00,13.94,941.11
4293671,464.00,13.93,941.10
4294699,464.00,13.93,941.07
4295728,464.00,13.93,941.07
4296752,464.00,13.92,941.05
4297781,464.00,13.92,941.03
4298787,464.00,13.92,940.99
4299815,464.00,13.92,940.98
4300843,464.00,13.91,940.98
4301868,466.00,13.91,940.97
4302894,466.00,13.91,940.95
4303920,466.00,13.91,940.98
4304949,466.00,13.91,941.03
4305973,469.00,13.91,940.99
4307002,469.00,13.90,940.99
4308007,469.00,13.90,941.02
4309036,469.00,13.90,941.04
4310064,469.00,13.89,941.04
4311089,474.00,13.89,941.02
4312117,474.00,13.89,941.04
4313143,474.00,13.89,941.04
4314170,474.00,13.88,941.09
4315194,476.00,13.88,941.07
4316221,476.00,13.88,941.12
4317224,476.00,13.88,941.11
4318251,476.00,13.88,941.15
4319278,476.00,13.88,941.16
4320301,477.00,13.87,941.17
4321328,477.00,13.87,941.17
4322355,477.00,13.87,941.17
4323379,477.00,13.87,941.19
4324402,480.00,13.87,941.19
4325429,480.00,13.87,941.20
4326456,480.00,13.87,941.22
4327461,480.00,13.87,941.15
4328489,480.00,13.86,941.13
4329513,481.00,13.86,941.14
4330540,481.00,13.86,941.12
4331567,481.00,13.86,941.14
4332595,481.00,13.86,941.16
4333622,498.00,13.86,941.16
4334648,498.00,13.86,941.16
4335676,498.00,13.86,941.17
4336682,498.00,13.85,941.16
4337709,498.00,13.85,941.17
4338734,497.00,13.85,941.17
4339762,497.00,13.86,941.16
4340790,497.00,13.85,941.13
4341818,497.00,13.85,941.17
4342846,497.00,13.85,941.18
4343873,500.00,13.85,941.18
4344900,500.00,13.85,941.17
4345928,500.00,13.85,941.15
4346933,500.00,13.85,941.14
4347958,502.00,13.85,941.17
4348986,502.00,13.85,941.17
4350014,502.00,13.85,941.17
4351041,502.00,13.85,941.16
4352070,502.00,13.85,941.17
4353095,505.00,13.85,941.15
4354120,505.00,13.85,941.15
4355147,505.00,13.85,941.15
4356153,505.00,13.85,941.16
4357178,507.00,13.85,941.15
4358206,507.00,13.85,941.15
4359234,507.00,13.85,941.15
4360262,507.00,13.85,941.16
4361291,507.00,13.85,941.15
4362315,510.00,13.85,941.15
4363344,510.00,13.85,941.16
4364369,510.00,13.85,941.16
4365396,510.00,13.85,941.15
4366421,511.00,13.85,941.14
4367449,511.00,13.85,941.14
4368477,511.00,13.85,941.14
4369506,511.00,13.85,941.15
4370534,511.00,13.85,941.12
4371559,513.00,13.85,941.13
4372587,513.00,13.86,941.15
4373615,513.00,13.86,941.13
4374619,513.00,13.86,941.14
4375642,517.00,13.86,941.14
4376670,517.00,13.86,941.11
4377698,517.00,13.86,941.13
4378727,517.00,13.86,941.13
4379755,517.00,13.86,941.13
4380779,521.00,13.86,941.12
4381808,521.00,13.86,941.12
4382836,521.00,13.86,941.14
4383842,521.00,13.86,941.13
4384868,521.00,13.86,941.15
4385891,527.00,13.86,941.12
4386919,527.00,13.86,941.14
4387948,527.00,13.87,941.13
4388976,527.00,13.87,941.14
4390001,528.00,13.87,941.17
4391029,528.00,13.87,941.12
4392057,528.00,13.87,941.13
4393060,528.00,13.87,941.12
4394088,528.00,13.87,941.11
4395109,531.00,13.88,941.14
4396136,531.00,13.88,941.11
4397163,531.00,13.88,941.12
4398191,531.00,13.88,941.10
4399215,532.00,13.88,941.12
4400243,532.00,13.88,941.13
4401271,532.00,13.88,941.14
4402276,532.00,13.88,941.12
4403305,532.00,13.88,941.11
4404329,534.00,13.89,941.13
4405354,534.00,13.89,941.14
4406381,534.00,13.89,941.13
4407409,534.00,13.89,941.14
4408433,535.00,13.89,941.14
4409461,535.00,13.89,941.14
4410489,535.00,13.89,941.13
4411517,535.00,13.90,941.14
4412523,535.00,13.90,941.14
4413547,537.00,13.90,941.12
4414576,537.00,13.90,941.13
4415601,537.00,13.90,941.12
4416628,537.00,13.90,941.12
4417653,538.00,13.90,941.12
4418681,538.00,13.91,941.13
4419709,538.00,13.91,941.13
4420738,538.00,13.91,941.13
4421743,538.00,13.91,941.13
4422768,539.00,13.91,941.12
4423796,539.00,13.91,941.12
4424825,539.00,13.91,941.12
4425850,539.00,13.91,941.13
4426877,539.00,13.92,941.11
4427902,539.00,13.92,941.12
4428930,539.00,13.92,941.12
4429958,539.00,13.92,941.13
4430977,539.00,13.92,941.12
4432003,540.00,13.92,941.13
4433031,540.00,13.92,941.11
4434059,540.00,13.92,941.11
4435088,540.00,13.93,941.11
4436113,540.00,13.93,941.13
4437137,543.00,13.93,941.14
4438138,543.00,13.93,941.12
4439167,543.00,13.93,941.12
4440172,543.00,13.93,941.11
4441197,545.00,13.94,941.12
4442225,545.00,13.93,941.14
4443253,545.00,13.94,941.12
4444281,545.00,13.94,941.10
4445310,545.00,13.94,941.13
4446332,545.00,13.94,941.12
4447359,545.00,13.94,941.13
4448387,545.00,13.95,941.14
4449393,545.00,13.95,941.12
4450418,546.00,13.95,941.14
4451446,546.00,13.95,941.14
4452475,546.00,13.95,941.12
4453503,546.00,13.95,941.12
4454531,546.00,13.95,941.14
4455556,547.00,13.96,941.09
4456582,547.00,13.96,941.12
4457609,547.00,13.96,941.13
4458615,547.00,13.96,941.13
4459639,548.00,13.96,941.12
4460666,548.00,13.97,941.11
4461694,548.00,13.97,941.10
4462722,548.00,13.97,941.11
4463749,548.00,13.97,941.10
4464773,549.00,13.97,941.12
4465801,549.00,13.98,941.10
4466826,549.00,13.98,941.11
4467852,549.00,13.98,941.09
4468881,549.00,13.98,941.13
4469908,549.00,13.98,941.11
4470935,549.00,13.98,941.11
4471962,549.00,13.99,941.10
4472989,549.00,13.99,941.10
4474012,551.00,13.99,941.12
4475039,551.00,13.99,941.11
4476066,551.00,13.99,941.11
4477067,551.00,13.99,941.13
4478094,551.00,14.00,941.12
4479117,552.00,14.00,941.13
4480145,552.00,14.00,941.12
4481172,552.00,14.00,941.14
4482200,552.00,14.00,941.12
4483224,553.00,14.01,941.12
4484251,553.00,14.01,941.12
4485279,553.00,14.01,941.14
4486306,553.00,14.01,941.12
4487315,553.00,14.01,941.12
4488338,554.00,14.02,941.14
4489365,554.00,14.02,941.15
4490393,554.00,14.02,941.14
4491421,554.00,14.02,941.14
4492445,555.00,14.03,941.14
4493473,555.00,14.03,941.14
4494501,555.00,14.03,941.12
4495529,555.00,14.03,941.12
4496535,555.00,14.03,941.19
4497557,556.00,14.04,941.09
4498584,556.00,14.04,941.12
4499612,556.00,14.04,941.11
4500640,556.00,14.04,941.12
4501665,557.00,14.05,941.15
4502693,557.00,14.05,941.15
4503721,557.00,14.05,941.18
4504749,557.00,14.05,941.16
4505755,557.00,14.05,941.16
4506780,557.00,14.06,941.18
4507782,557.00,14.06,941.17
4508809,557.00,14.06,941.17
4509810,557.00,14.06,941.18
4510839,557.00,14.06,941.16
4511863,558.00,14.07,941.17
4512891,558.00,14.07,941.18
4513920,558.00,14.07,941.18
4514925,558.00,14.07,941.17
4515950,557.00,14.07,941.16
4516978,557.00,14.07,941.16
4517980,557.00,14.07,941.17
4519007,557.00,14.08,941.15
4520035,557.00,14.08,941.16
4521060,558.00,14.09,941.13
4522088,558.00,14.09,941.10
4523116,558.00,14.09,941.09
4524144,558.00,14.10,941.09
4525147,558.00,14.10,941.06
4526175,558.00,14.10,941.05
4527203,558.00,14.10,941.03
4528205,558.00,14.10,941.01
4529232,558.00,14.10,941.01
4530256,559.00,14.11,941.02
4531285,559.00,14.11,941.01
4532313,559.00,14.11,941.01
4533341,559.00,14.12,941.01
4534344,559.00,14.12,941.04
4535372,559.00,14.12,941.05
4536400,559.00,14.12,941.06
4537428,559.00,14.12,941.06
4538430,559.00,14.13,941.08
4539453,560.00,14.13,941.07
4540481,560.00,14.13,941.09
4541510,560.00,14.13,941.12
4542538,560.00,14.13,941.12
4543543,560.00,14.14,941.14
4544571,560.00,14.14,941.16
4545598,560.00,14.14,941.18
4546626,560.00,14.14,941.19
4547653,560.00,14.14,941.17
4548680,560.00,14.15,941.19
4549707,560.00,14.15,941.22
4550734,560.00,14.15,941.19
4551762,560.00,14.15,941.18
4552768,560.00,14.15,941.21
4553792,560.00,14.16,941.24
4554820,560.00,14.16,941.24
4555848,560.00,14.16,941.28
4556876,560.00,14.17,941.29
4557900,560.00,14.17,941.30
4558901,560.00,14.17,941.33
4559928,560.00,14.17,941.33
4560956,560.00,14.17,941.33
4561962,560.00,14.17,941.37
4562987,561.00,14.18,941.36
4564015,561.00,14.18,941.38
4565043,561.00,14.18,941.40
4566071,561.00,14.19,941.35
4567096,561.00,14.19,941.38
4568124,561.00,14.19,941.38
4569126,561.00,14.19,941.39
4570153,561.00,14.19,941.41
4571159,561.00,14.19,941.39
4572184,562.00,14.19,941.38
4573212,562.00,14.20,941.40
4574240,562.00,14.20,941.41
4575268,562.00,14.20,941.40
4576293,562.00,14.20,941.40
4577321,562.00,14.20,941.37
4578349,562.00,14.21,941.33
4579358,562.00,14.21,941.32
4580384,562.00,14.21,941.35
4581409,562.00,14.21,941.35
4582437,562.00,14.21,941.38
4583466,562.00,14.21,941.36
4584494,562.00,14.21,941.33
4585524,563.00,14.22,941.35
4586552,563.00,14.22,941.35
4587580,563.00,14.22,941.33
4588586,563.00,14.22,941.35
4589612,563.00,14.23,941.34
4590635,563.00,14.23,941.35
4591664,563.00,14.23,941.37
4592692,563.00,14.23,941.40
4593720,563.00,14.23,941.38
4594748,563.00,14.23,941.41
4595773,566.00,14.23,941.38
4596801,566.00,14.24,941.40
4597829,566.00,14.24,941.41
4598835,566.00,14.24,941.40
4599857,567.00,14.24,941.40
4600884,567.00,14.24,941.41
4601912,567.00,14.25,941.43
4602941,567.00,14.25,941.43
4603968,567.00,14.25,941.44
4604992,567.00,14.25,941.44
4606019,567.00,14.25,941.44
4607047,567.00,14.25,941.46
4608053,567.00,14.25,941.43
4609077,567.00,14.26,941.45
4610078,567.00,14.26,941.47
4611105,567.00,14.26,941.48
4612132,567.00,14.26,941.52
4613160,567.00,14.26,941.49
4614184,568.00,14.26,941.50
4615211,568.00,14.27,941.50
4616214,568.00,14.27,941.49
4617241,568.00,14.27,941.50
4618264,569.00,14.28,941.51
4619291,569.00,14.28,941.49
4620291,569.00,14.28,941.52
4621318,569.00,14.28,941.54
4622345,569.00,14.28,941.53
4623369,570.00,14.28,941.53
4624396,570.00,14.28,941.55
4625402,570.00,14.28,941.56
4626430,570.00,14.29,941.55
4627457,570.00,14.29,941.55
4628482,571.00,14.29,941.56
4629509,571.00,14.29,941.57
4630510,571.00,14.29,941.58
4631537,571.00,14.29,941.60
4632561,572.00,14.30,941.63
4633588,572.00,14.30,941.66
4634593,572.00,14.30,941.67
4635621,572.00,14.31,941.68
4636649,572.00,14.30,941.71
4637673,576.00,14.31,941.70
4638701,576.00,14.31,941.71
4639729,576.00,14.31,941.74
4640731,576.00,14.31,941.72
4641754,576.00,14.32,941.74
4642782,576.00,14.32,941.73
4643788,576.00,14.32,941.76
4644817,576.00,14.32,941.74
4645845,576.00,14.32,941.70
4646869,577.00,14.33,941.72
4647898,577.00,14.33,941.71
4648926,577.00,14.33,941.71
4649954,577.00,14.33,941.72
4650982,578.00,14.33,941.70
4652009,578.00,14.33,941.71
4653015,578.00,14.33,941.71
4654043,578.00,14.34,941.71
4655071,578.00,14.34,941.72
4656096,580.00,14.34,941.73
4657124,580.00,14.34,941.69
4658152,580.00,14.34,941.73
4659180,580.00,14.35,941.71
4660205,580.00,14.35,941.71
4661207,580.00,14.35,941.73
4662234,580.00,14.35,941.72
4663262,580.00,14.35,941.73
4664290,580.00,14.36,941.70
4665315,582.00,14.36,941.70
4666343,582.00,14.36,941.72
4667371,582.00,14.36,941.72
4668399,582.00,14.36,941.72
4669427,582.00,14.36,941.71
4670452,583.00,14.36,941.72
4671461,583.00,14.36,941.71
4672488,583.00,14.37,941.71
4673516,583.00,14.37,941.71
4674541,584.00,14.37,941.70
4675569,584.00,14.37,941.71
4676597,584.00,14.37,941.72
4677625,584.00,14.37,941.70
4678654,584.00,14.38,941.71
4679678,585.00,14.38,941.70
4680684,585.00,14.38,941.71
4681710,585.00,14.38,941.72
4682737,585.00,14.38,941.71
4683762,587.00,14.39,941.72
4684790,587.00,14.39,941.71
4685818,587.00,14.39,941.71
4686846,587.00,14.40,941.71
4687874,587.00,14.40,941.73
4688899,592.00,14.40,941.72
4689902,592.00,14.40,941.72
4690930,592.00,14.40,941.71
4691931,592.00,14.40,941.72
4692954,594.00,14.40,941.72
4693981,594.00,14.40,941.73
4695009,594.00,14.41,941.72
4696036,594.00,14.41,941.72
4697064,594.00,14.41,941.72
4698088,597.00,14.41,941.72
4699094,597.00,14.41,941.72
4700122,597.00,14.41,941.72
4701150,597.00,14.41,941.70
4702177,600.00,14.41,941.69
4703204,600.00,14.42,941.75
4704232,600.00,14.42,941.71
4705260,600.00,14.42,941.72
4706287,600.00,14.42,941.71
4707290,604.00,14.42,941.73
4708318,604.00,14.42,941.70
4709347,604.00,14.43,941.72
4710375,604.00,14.43,941.72
4711403,604.00,14.43,941.71
4712431,604.00,14.43,941.72
4713457,604.00,14.43,941.72
4714486,604.00,14.43,941.70
4715514,604.00,14.44,941.72
4716516,606.00,14.44,941.74
4717545,606.00,14.44,941.72
4718573,606.00,14.44,941.71
4719601,606.00,14.44,941.72
4720629,606.00,14.45,941.72
4721654,606.00,14.45,941.73
4722656,606.00,14.45,941.72
4723683,606.00,14.45,941.71
4724711,606.00,14.45,941.71
4725713,607.00,14.46,941.72
4726742,607.00,14.45,941.72
4727770,607.00,14.45,941.71
4728798,607.00,14.46,941.71
4729826,607.00,14.46,941.72
4730851,608.00,14.46,941.71
4731879,608.00,14.46,941.67
4732881,608.00,14.45,941.67
4733908,608.00,14.46,941.71
4734910,609.00,14.47,941.74
4735939,609.00,14.47,941.76
4736967,609.00,14.46,941.76
4737995,609.00,14.46,941.79
4739023,609.00,14.46,941.78
4740048,609.00,14.46,941.77
4741076,609.00,14.45,941.76
4742104,609.00,14.46,941.75
4743106,609.00,14.47,941.78
4744135,609.00,14.47,941.78
4745163,609.00,14.47,941.76
4746191,609.00,14.47,941.79
4747219,609.00,14.48,941.77
4748247,609.00,14.48,941.79
4749271,609.00,14.48,941.80
4750298,609.00,14.48,941.78
4751326,609.00,14.48,941.78
4752354,609.00,14.48,941.78
4753355,609.00,14.49,941.78
4754378,608.00,14.48,941.78
4755405,608.00,14.49,941.79
4756433,608.00,14.49,941.78
4757460,608.00,14.49,941.77
4758484,608.00,14.49,941.78
4759512,608.00,14.49,941.79
4760539,608.00,14.49,941.78
4761567,608.00,14.49,941.78
4762594,608.00,14.49,941.79
4763596,607.00,14.49,941.78
4764622,607.00,14.49,941.78
4765649,607.00,14.49,941.78
4766677,607.00,14.49,941.77
4767700,607.00,14.49,941.78
4768727,607.00,14.50,941.77
4769754,607.00,14.50,941.76
4770782,607.00,14.50,941.78
4771809,607.00,14.50,941.77
4772833,604.00,14.49,941.77
4773841,604.00,14.49,941.78
4774868,604.00,14.49,941.75
4775895,604.00,14.50,941.76
4776919,603.00,14.50,941.76
4777947,603.00,14.50,941.76
4778974,603.00,14.50,941.75
4780001,603.00,14.50,941.76
4781029,603.00,14.50,941.76
4782053,601.00,14.51,941.78
4783081,601.00,14.50,941.77
4784089,601.00,14.50,941.78
4785116,601.00,14.51,941.75
4786117,596.00,14.51,941.77
4787145,596.00,14.51,941.79
4788173,596.00,14.51,941.76
4789201,596.00,14.51,941.77
4790229,596.00,14.51,941.76
