timestamp_ms,mic_amp,energy_derivative,energy,detector_mask
timestamp_ms,mic_amp,energy_derivative,energy,detector_mask
787012,1616.94,3.19e+00,0.004572,0
787053,1665.68,1.37e+01,0.009667,0
787088,1632.03,1.43e+00,0.003132,0
787112,1653.18,5.84e+00,0.006319,0
787143,1645.23,4.05e-01,0.001663,0
787169,1644.52,3.48e-01,0.001541,0
787198,1645.62,1.56e-01,0.001034,0
787227,1675.54,2.01e+00,0.003712,0
787257,1612.49,4.35e+00,0.005453,0
787286,1635.79,7.97e+00,0.007382,0
787313,1657.07,2.90e+00,0.004454,0
787343,1639.33,2.61e-01,0.001335,0
787372,1644.44,3.50e-01,0.001547,0
787402,1617.57,5.17e-01,0.001880,0
787431,1632.20,4.82e-01,0.001815,0
787463,1643.42,1.08e-01,0.000860,0
787486,1627.14,1.77e+00,0.003474,0
787516,1648.85,1.19e+00,0.002848,0
787545,1639.11,1.33e+00,0.003017,0
787575,1634.04,1.62e+00,0.003346,0
787604,1639.08,1.22e-01,0.000924,0
787633,1643.06,3.26e+00,0.004730,0
787663,1639.94,2.17e+00,0.003949,0
787692,1613.13,4.05e+00,0.005454,0
787722,1642.12,7.89e+00,0.007846,0
787751,1679.86,1.33e+01,0.010173,0
787780,1642.35,1.81e+00,0.003759,0
787820,1629.71,2.25e-01,0.001336,0
787850,1630.88,1.25e-01,0.000995,0
787879,1645.35,2.76e+00,0.004677,0
787908,1629.48,1.75e+00,0.003722,0
787938,1637.96,1.33e+00,0.003245,0
787967,1643.31,4.86e-01,0.001963,0
787997,1637.60,1.10e+00,0.002950,0
788026,1635.42,8.64e-01,0.002616,0
788055,1641.63,1.56e-01,0.001111,0
788092,1639.67,1.48e-01,0.001083,0
788116,1637.59,6.89e-02,0.000739,0
788147,1636.16,1.14e-01,0.000951,0
788178,1644.86,8.84e-02,0.000837,0
788202,1633.88,8.97e-02,0.000843,0
788231,1641.59,5.17e-02,0.000640,0
788261,1627.25,3.52e-01,0.001670,0
788290,1644.42,1.56e+00,0.003518,0
788320,1648.22,1.11e+00,0.002983,0
788349,1646.77,2.54e-01,0.001429,0
788378,1643.89,2.12e-01,0.001296,0
788408,1630.89,6.89e-02,0.000733,0
788437,1637.81,1.80e-01,0.001171,0
788466,1632.92,4.23e+00,0.005636,0
788496,1637.59,9.58e-01,0.002768,0
788525,1628.55,4.07e-01,0.001803,0
788555,1624.87,6.37e-01,0.002244,0
788584,1641.55,1.39e+00,0.003297,0
788613,1637.67,4.70e+00,0.006093,0
788643,1615.70,2.18e+00,0.004304,0
788672,1639.14,1.05e+00,0.003014,0
788702,1633.83,7.13e-02,0.000788,0
788731,1635.02,1.53e-01,0.001141,0
788760,1626.79,1.75e-01,0.001210,0
788794,1644.92,3.11e-01,0.001602,0
788824,1637.60,2.85e+00,0.004812,0
788853,1627.39,5.35e-01,0.002125,0
788883,1632.95,4.09e+00,0.005846,0
788912,1643.50,2.02e-01,0.001339,0
788942,1643.07,2.54e+00,0.004714,0
788971,1637.53,6.46e-01,0.002412,0
789000,1629.52,3.99e-01,0.001889,0
789030,1632.02,1.90e+00,0.004100,0
789059,1643.03,1.33e-01,0.001093,0
789094,1644.34,2.41e-02,0.000461,0
789118,1635.19,4.77e-02,0.000643,0
789148,1631.86,1.02e-02,0.000294,0
789174,1640.52,4.98e-02,0.000644,0
789203,1641.10,2.93e-02,0.000489,0
789233,1635.13,2.94e-02,0.000486,0
789262,1638.19,4.08e-02,0.000566,0
789292,1633.86,5.81e-02,0.000669,0
789321,1642.57,3.05e-02,0.000480,0
789350,1640.59,6.66e-02,0.000703,0
789380,1650.08,3.94e-01,0.001694,0
789409,1642.80,8.60e-02,0.000786,0
789439,1632.56,1.25e-01,0.000937,0
789468,1624.19,6.50e-02,0.000672,0
789497,1646.97,7.23e-01,0.002217,0
789527,1635.44,3.90e+00,0.005140,0
789556,1635.78,1.22e-01,0.000936,0
789586,1631.15,3.38e+00,0.004878,0
789615,1643.06,1.34e+00,0.003138,0
789644,1638.49,5.98e-02,0.000666,0
789674,1644.94,3.80e-01,0.001663,0
789703,1643.56,1.02e+00,0.002704,0
789733,1632.52,2.91e+00,0.004574,0
789762,1622.94,1.41e+00,0.003247,0
789791,1635.58,2.12e-01,0.001263,0
789821,1640.71,7.08e-01,0.002290,0
789850,1647.98,4.96e-01,0.001911,0
789880,1637.91,5.14e-02,0.000612,0
789909,1645.52,6.01e-02,0.000656,0
789938,1642.60,6.38e-02,0.000669,0
789968,1643.68,5.05e-02,0.000590,0
789997,1644.77,4.99e-02,0.000581,0
790027,1632.21,1.07e-01,0.000843,0
790056,1633.96,4.38e-02,0.000534,0
790085,1641.37,3.86e-02,0.000497,0
790124,1638.34,1.61e-01,0.001003,0
790149,1639.86,9.52e-02,0.000766,0
790175,1631.97,1.93e-01,0.001081,0
790204,1642.50,1.17e-01,0.000835,0
790234,1641.12,9.40e-02,0.000741,0
790260,1646.77,1.36e-01,0.000884,0
790290,1638.19,5.62e-02,0.000563,0
790320,1637.81,4.50e-02,0.000499,0
790349,1638.06,2.19e-02,0.000345,0
790378,1635.27,2.18e-01,0.001077,0
790408,1628.28,1.42e+00,0.002730,0
790437,1624.31,2.38e+00,0.003542,0
790467,1640.04,1.47e+00,0.002829,0
790496,1644.16,7.06e-01,0.001967,0
790525,1641.87,1.98e-01,0.001039,0
790555,1635.20,6.41e-01,0.001854,0
790584,1636.47,1.28e+00,0.002610,0
790614,1647.76,4.14e+00,0.004706,0
790643,1633.70,2.80e+00,0.003993,0
790672,1638.25,3.00e-01,0.001330,0
790702,1631.22,4.35e+00,0.005025,0
790731,1636.13,3.84e+00,0.004878,0
790761,1642.30,3.98e-01,0.001614,0
790790,1648.70,5.56e+00,0.005998,0
790819,1644.01,5.61e-01,0.001905,0
790859,1650.47,3.58e+00,0.004789,0
790889,1644.56,9.25e-01,0.002436,0
790918,1640.78,5.47e+00,0.005921,0
790947,1634.30,9.41e-01,0.002457,0
790977,1630.99,8.25e-01,0.002301,0
791006,1629.01,1.98e-01,0.001126,0
791036,1638.70,1.61e-01,0.001016,0
791065,1648.06,2.07e-01,0.001151,0
791094,1634.90,1.29e+00,0.002874,0
791129,1626.71,2.47e+00,0.003977,0
791155,1642.82,3.20e-01,0.001432,0
791186,1629.13,3.21e+00,0.004536,0
791210,1625.02,4.45e-01,0.001689,0
791239,1648.49,3.65e-01,0.001529,0
791269,1640.35,1.38e+00,0.002977,0
791298,1633.11,4.63e-01,0.001723,0
791327,1635.66,4.13e+00,0.005146,0
791357,1639.83,4.22e-01,0.001695,0
791386,1644.73,4.05e-01,0.001653,0
791416,1644.27,8.34e-02,0.000745,0
791445,1634.81,2.79e-01,0.001350,0
791474,1632.53,6.62e-01,0.002065,0
791504,1641.80,5.36e-01,0.001852,0
791533,1651.20,5.67e-01,0.001895,0
791562,1622.57,4.97e+00,0.005587,0
791592,1643.73,1.85e+00,0.003542,0
791621,1645.46,1.33e-01,0.000957,0
791651,1642.52,1.02e-01,0.000833,0
791680,1632.05,9.33e-02,0.000788,0
791709,1640.54,1.05e+00,0.002619,0
791744,1646.06,4.26e-01,0.001669,0
791774,1625.98,3.04e+00,0.004430,0
791803,1648.08,3.83e-01,0.001606,0
791833,1633.73,6.95e-02,0.000680,0
791862,1634.55,1.81e-01,0.001088,0
791891,1638.36,2.89e-01,0.001361,0
791921,1633.52,2.95e-01,0.001366,0
791950,1638.73,8.84e-02,0.000742,0
791980,1642.47,4.29e-01,0.001621,0
792009,1646.76,3.87e-02,0.000484,0
792038,1642.43,8.31e-02,0.000702,0
792068,1642.51,8.29e-02,0.000695,0
792097,1640.11,5.81e-02,0.000576,0
792134,1632.01,3.90e-02,0.000468,0
792159,1638.90,3.85e-02,0.000460,0
792191,1643.57,4.40e-02,0.000487,0
792214,1643.18,2.65e-02,0.000375,0
792244,1636.45,3.73e-02,0.000440,0
792273,1638.11,5.65e-02,0.000536,0
792303,1640.99,5.85e-02,0.000541,0
792332,1638.56,5.31e-02,0.000510,0
792361,1637.39,1.07e-01,0.000718,0
792391,1633.87,1.81e-01,0.000926,0
792420,1642.39,4.33e-01,0.001419,0
792450,1636.99,4.68e-01,0.001466,0
792479,1624.22,5.66e-01,0.001603,0
792508,1640.07,2.58e-01,0.001079,0
792538,1634.75,7.79e-01,0.001859,0
792567,1629.03,1.72e+00,0.002753,0
792597,1633.86,5.44e-01,0.001561,0
792626,1638.59,4.85e-01,0.001467,0
792655,1644.12,6.33e-01,0.001667,0
792685,1632.09,1.79e-01,0.000884,0
792714,1637.30,1.13e-01,0.000697,0
792744,1641.62,1.35e-01,0.000754,0
792773,1626.59,1.45e-01,0.000775,0
792802,1638.02,5.06e-01,0.001436,0
792832,1640.98,7.00e-01,0.001680,0
792861,1640.18,3.12e-01,0.001118,0
792891,1632.38,1.77e-01,0.000837,0
792920,1632.36,2.32e-01,0.000949,0
792949,1636.41,3.26e-01,0.001117,0
792979,1637.61,2.43e-01,0.000958,0
793008,1634.75,2.93e-01,0.001043,0
793038,1641.54,3.22e-01,0.001086,0
793067,1651.94,1.98e-01,0.000846,0
793096,1608.22,1.37e+02,0.022044,0
793126,1668.76,5.83e+01,0.014396,0
793168,1641.18,2.00e+00,0.002666,0
793202,1637.19,1.67e+00,0.002462,0
793236,1659.19,7.96e+00,0.005374,0
793422,1629.92,2.18e+00,0.002809,0
793452,1637.42,2.07e+00,0.002739,0
793481,1630.28,6.11e+00,0.004708,0
793511,1638.83,8.02e+00,0.005394,0
793540,1637.59,3.60e-01,0.001143,0
793569,1642.13,2.32e-01,0.000918,0
793599,1618.41,8.10e+01,0.017144,0
793628,1653.67,6.29e+01,0.015110,0
793658,1638.38,3.02e+00,0.003308,0
793687,1641.02,1.29e+00,0.002167,0
793716,1633.12,9.78e-01,0.001889,0
793746,1637.30,4.64e-01,0.001301,0
793775,1640.85,1.98e-01,0.000845,0
793805,1643.13,6.69e-01,0.001541,0
793834,1640.94,2.95e+01,0.010207,0
793863,1642.84,3.95e+01,0.011805,0
793893,1648.85,1.44e+00,0.002252,0
793933,1640.99,5.75e-01,0.001431,0
793963,1641.93,7.17e-01,0.001598,0
793992,1638.20,3.18e-01,0.001063,0
794021,1649.32,1.19e+00,0.002059,0
794051,1627.14,7.88e+01,0.016750,0
794080,1642.11,5.36e+00,0.004367,0
794110,1639.56,1.19e+00,0.002057,0
794139,1634.70,8.40e-01,0.001729,0
794174,1644.33,7.45e-01,0.001628,0
794199,1640.12,4.45e-01,0.001258,0
794229,1633.03,8.99e-01,0.001789,0
794258,1642.96,4.73e+00,0.004102,0
794287,1625.27,6.19e-01,0.001484,0
794317,1639.99,1.76e+00,0.002503,0
794346,1640.21,4.07e+00,0.003804,0
794376,1628.14,4.03e+01,0.011978,0
794405,1635.90,1.57e+00,0.002362,0
794434,1648.31,1.22e+00,0.002094,0
794464,1637.23,1.23e+00,0.002107,0
794493,1630.01,1.09e+00,0.001987,0
794523,1644.75,6.77e-01,0.001569,0
794552,1655.33,9.52e+00,0.005865,0
794581,1653.88,2.38e+01,0.009267,0
794611,1637.50,3.63e+01,0.011452,0
794640,1625.96,5.57e+00,0.004486,0
794680,1623.85,2.92e+00,0.003394,0
794709,1630.09,2.95e-01,0.001079,0
794739,1638.85,1.73e-01,0.000826,0
794768,1613.84,1.80e+00,0.002663,0
794797,1623.87,8.07e+00,0.005642,0
794827,1657.99,3.49e+00,0.003711,0
794856,1650.24,7.45e-01,0.001714,0
794883,1642.69,3.36e-01,0.001150,0
794913,1633.03,7.17e+00,0.005318,0
794942,1634.01,2.27e+00,0.002994,0
794971,1644.92,1.54e+00,0.002465,0
795001,1637.12,1.59e+00,0.002506,0
795030,1634.09,1.55e-01,0.000782,0
795060,1635.46,1.98e-01,0.000884,0
795089,1646.87,9.96e-02,0.000627,0
795118,1642.53,5.06e-02,0.000447,0
795148,1642.21,3.16e-01,0.001116,0
795183,1650.73,1.16e+00,0.002120,0
795208,1626.23,1.57e+00,0.002476,0
795238,1640.92,1.64e+00,0.002547,0
795267,1643.92,1.36e+00,0.002328,0
795297,1632.39,6.86e-01,0.001662,0
795326,1637.82,5.12e-01,0.001432,0
795355,1633.94,3.51e-01,0.001179,0
795385,1647.38,5.13e-01,0.001417,0
795414,1633.27,4.28e-01,0.001287,0
795444,1639.64,7.40e-01,0.001683,0
795473,1644.75,1.54e+00,0.002422,0
795502,1646.22,9.09e-01,0.001871,0
795532,1642.98,6.36e-01,0.001563,0
795561,1644.28,6.13e-01,0.001529,0
795591,1640.58,2.26e+00,0.002923,0
795620,1638.07,1.81e+00,0.002652,0
795649,1627.94,8.41e-01,0.001821,0
795679,1633.83,1.05e+00,0.002029,0
795708,1640.04,2.27e-01,0.000945,0
795738,1642.98,3.02e-01,0.001081,0
795767,1642.19,5.43e-01,0.001440,0
795796,1639.63,2.00e-01,0.000869,0
795826,1636.21,2.13e-01,0.000891,0
795855,1638.15,1.57e-01,0.000760,0
795885,1632.80,3.79e-01,0.001168,0
795914,1640.05,3.15e-01,0.001058,0
795943,1637.80,1.28e-01,0.000670,0
795973,1641.71,1.19e-01,0.000639,0
796002,1645.35,1.39e-01,0.000685,0
796032,1633.95,2.90e-01,0.000982,0
796061,1634.94,9.76e-02,0.000566,0
796090,1639.54,1.21e-01,0.000624,0
796120,1642.02,1.89e-01,0.000774,0
796149,1638.38,2.09e-01,0.000807,0
796195,1639.96,2.14e-01,0.000810,0
796219,1648.94,1.14e-01,0.000588,0
796248,1640.91,4.13e-01,0.001106,0
796277,1640.35,6.62e-02,0.000440,0
796307,1630.60,1.07e-01,0.000555,0
796336,1645.14,2.99e-01,0.000918,0
796364,1659.12,5.98e+00,0.004080,0
796393,1642.37,6.25e+00,0.004171,0
796423,1634.88,4.31e+00,0.003464,0
796455,1637.83,1.20e+01,0.005969,0
796485,1638.57,2.15e+00,0.002524,0
796514,1642.14,1.21e+00,0.001893,0
796544,1630.43,1.58e+00,0.002167,0
796573,1643.27,4.34e-01,0.001135,0
796602,1636.93,6.37e-01,0.001374,0
796632,1633.21,6.63e-01,0.001402,0
796661,1650.53,1.94e-01,0.000759,0
796691,1644.12,4.35e-01,0.001136,0
796720,1628.44,1.47e-01,0.000661,0
796749,1637.01,1.99e-01,0.000769,0
796779,1638.43,2.29e-01,0.000824,0
796810,1648.01,4.58e-01,0.001166,0
796834,1634.66,1.72e-01,0.000714,0
796864,1637.08,1.02e-01,0.000549,0
796893,1638.28,1.79e-01,0.000728,0
796922,1637.06,7.39e-02,0.000468,0
796952,1635.80,7.92e-02,0.000485,0
796981,1640.12,2.02e-01,0.000768,0
797011,1633.14,1.57e-01,0.000671,0
797040,1641.46,2.70e-01,0.000873,0
797069,1647.42,5.00e-01,0.001178,0
797099,1642.90,2.64e-01,0.000852,0
797128,1629.12,3.62e-01,0.000990,0
797157,1640.98,1.74e-01,0.000682,0
797197,1643.34,8.06e-02,0.000460,0
797222,1628.45,4.21e-01,0.001042,0
797252,1639.70,1.76e-01,0.000670,0
797281,1645.91,1.71e-01,0.000656,0
797311,1630.08,3.13e-01,0.000880,0
797340,1637.01,3.01e-01,0.000857,0
797369,1641.92,4.14e-01,0.000996,0
797399,1643.33,2.33e-01,0.000743,0
797428,1639.20,4.26e-01,0.000997,0
797458,1647.10,1.72e-01,0.000631,0
797487,1646.67,3.23e-01,0.000857,0
797516,1640.99,1.44e+00,0.001794,0
797546,1627.45,1.35e+00,0.001745,0
797575,1631.32,1.67e+00,0.001949,0
797605,1631.14,7.79e-01,0.001341,0
797634,1640.61,9.96e-01,0.001512,0
797663,1637.95,6.43e-01,0.001215,0
797693,1636.34,3.02e-01,0.000829,0
797722,1635.50,1.59e-01,0.000598,0
797752,1643.14,1.33e-01,0.000542,0
797781,1643.84,1.95e-01,0.000650,0
797810,1646.06,5.05e-01,0.001039,0
797845,1618.78,9.14e-01,0.001390,0
797875,1649.19,6.89e-01,0.001206,0
797904,1645.29,4.00e-01,0.000916,0
797934,1631.60,4.82e-01,0.000999,0
797963,1631.99,4.99e-01,0.001012,0
797992,1648.10,9.03e-01,0.001354,0
798022,1634.39,2.12e+00,0.002074,0
798051,1638.99,1.07e+00,0.001488,0
798081,1639.54,1.25e+00,0.001609,0
798110,1642.02,6.89e-01,0.001199,0
798139,1639.31,2.82e-01,0.000764,0
798169,1628.85,2.06e-01,0.000649,0
798203,1635.30,7.15e-02,0.000379,0
798229,1636.03,3.91e-02,0.000278,0
798258,1635.68,2.76e-01,0.000731,0
798287,1642.04,4.58e-01,0.000935,0
798317,1642.47,9.37e-02,0.000420,0
798346,1648.08,2.53e-01,0.000685,0
798376,1640.04,1.42e-01,0.000509,0
798405,1635.67,1.12e-01,0.000447,0
798434,1636.49,1.02e-01,0.000425,0
798464,1635.60,1.58e-01,0.000523,0
798493,1633.54,3.94e-01,0.000819,0
798523,1636.69,2.85e-01,0.000691,0
798552,1631.55,8.38e+00,0.003725,0
798581,1667.20,3.58e+01,0.007701,0
798611,1620.49,6.37e+01,0.010270,0
798640,1650.08,2.36e+00,0.001976,0
798671,1643.86,7.98e-01,0.001165,0
798701,1648.15,4.26e+00,0.002693,0
798731,1626.22,1.17e+01,0.004463,0
798760,1639.48,2.97e+01,0.007105,0
798789,1639.88,1.98e+00,0.001837,0
798819,1632.83,8.48e-01,0.001201,0
798848,1652.33,1.23e+00,0.001445,0
798877,1640.83,3.37e-01,0.000757,0
798907,1639.89,3.61e+00,0.002477,0
798936,1644.48,6.36e+00,0.003290,0
798966,1644.32,1.94e+00,0.001816,0
798995,1628.05,3.00e+00,0.002259,0
799024,1631.84,1.59e+00,0.001645,0
799054,1634.60,2.04e+00,0.001863,0
799083,1630.14,1.40e+00,0.001545,0
799113,1637.37,1.33e+00,0.001505,0
799142,1641.23,5.71e-01,0.000986,0
799171,1622.79,3.81e-01,0.000802,0
799208,1627.77,1.83e+01,0.005522,0
799233,1649.20,1.24e+01,0.004537,0
799263,1624.20,2.41e+00,0.002005,0
799295,1662.23,2.07e+01,0.005949,0
799328,1623.42,6.22e-01,0.001032,0
799352,1637.21,1.60e+00,0.001656,0
799381,1648.51,3.84e+00,0.002566,0
799411,1646.12,3.20e+00,0.002341,0
799440,1645.62,2.39e+00,0.002025,0
799470,1638.37,4.54e-01,0.000882,0
799499,1643.39,2.56e-01,0.000662,0
799528,1643.89,2.03e-01,0.000589,0
799558,1625.78,5.84e+00,0.003162,0
799587,1640.00,8.43e-01,0.001201,0
799617,1651.39,1.73e+01,0.005450,0
799646,1650.54,4.25e+00,0.002697,0
799675,1633.52,1.13e+00,0.001391,0
799705,1641.49,1.76e+00,0.001737,0
799734,1653.08,3.84e-01,0.000811,0
799764,1618.68,1.59e+01,0.005211,0
799793,1616.51,5.83e+00,0.003161,0
799822,1660.98,7.54e+00,0.003593,0
799852,1647.21,1.28e+00,0.001479,0
799890,1641.93,3.59e+00,0.002487,0
799920,1644.68,6.82e-01,0.001084,0
799950,1638.21,1.70e-01,0.000541,0
799979,1631.56,3.32e-01,0.000756,0
800008,1635.81,1.77e-01,0.000552,0
800038,1636.41,3.67e+00,0.002514,0
800067,1632.62,1.79e+00,0.001757,0
800097,1630.29,5.62e+00,0.003110,0
800126,1632.94,4.07e+00,0.002647,0
800155,1654.85,2.46e+00,0.002057,0
800185,1636.79,4.75e-01,0.000904,0
800220,1637.47,1.18e+00,0.001425,0
800245,1642.44,4.48e-01,0.000878,0
800275,1648.13,5.01e-01,0.000929,0
800304,1643.85,5.78e+00,0.003156,0
800334,1631.52,1.43e+00,0.001571,0
800363,1644.82,1.15e+00,0.001408,0
800392,1639.57,1.11e+00,0.001386,0
800422,1639.74,5.53e+00,0.003093,0
800451,1626.69,3.72e+00,0.002539,0
800482,1645.09,3.81e-01,0.000834,0
800512,1636.00,9.61e-02,0.000419,0
800541,1628.81,5.98e+00,0.003303,0
800570,1640.07,1.54e+01,0.005297,0
800600,1649.27,1.32e+00,0.001553,0
800629,1629.88,3.71e-01,0.000823,0
800659,1630.39,5.31e-01,0.000985,0
800688,1637.79,5.05e-01,0.000961,0
800717,1649.62,5.75e+00,0.003240,0
800747,1638.49,1.06e+00,0.001393,0
800776,1628.66,3.41e-01,0.000789,0
800805,1647.02,5.24e-01,0.000978,0
800835,1648.01,2.21e-01,0.000635,0
800864,1639.91,5.24e+00,0.003092,0
800894,1630.11,5.31e-01,0.000985,0
800923,1636.31,3.10e-01,0.000752,0
800952,1634.41,1.43e+00,0.001614,0
800982,1631.00,2.16e-01,0.000631,0
801011,1640.40,2.35e-01,0.000653,0
801041,1645.88,4.25e-01,0.000871,0
801070,1642.07,8.62e+00,0.003901,0
801099,1645.51,5.38e-01,0.000975,0
801131,1639.19,6.72e-01,0.001084,0
801160,1637.16,4.97e+00,0.002946,0
801190,1637.52,1.77e+00,0.001759,0
801224,1643.86,8.73e-01,0.001235,0
801250,1643.33,4.48e-01,0.000884,0
801280,1653.55,6.99e-01,0.001105,0
801309,1642.17,4.59e-01,0.000895,0
801338,1636.87,4.53e-01,0.000889,0
801368,1634.03,1.35e+00,0.001538,0
801397,1640.04,1.26e+01,0.004684,0
801427,1646.91,1.71e+00,0.001726,0
801458,1645.71,8.40e-01,0.001212,0
801482,1633.13,9.66e-01,0.001299,0
801511,1640.44,8.57e-02,0.000387,0
801541,1639.35,2.67e-01,0.000683,0
801570,1635.41,4.68e-01,0.000905,0
801599,1640.27,3.48e-01,0.000780,0
801629,1641.43,5.90e-01,0.001009,0
801658,1636.61,2.92e-01,0.000707,0
801688,1647.00,1.24e+00,0.001444,0
801717,1641.24,2.03e-01,0.000587,0
801746,1639.71,1.31e+00,0.001477,0
801776,1630.34,7.86e-01,0.001148,0
801805,1639.43,5.91e-01,0.000994,0
801835,1645.09,3.87e-01,0.000801,0
801864,1642.20,2.75e-01,0.000671,0
801893,1624.50,5.13e-01,0.000909,0
801923,1638.31,3.24e-01,0.000720,0
801952,1636.36,5.21e-01,0.000906,0
801982,1628.71,5.43e+00,0.002912,0
802011,1627.74,1.42e+01,0.004915,0
802040,1643.90,5.32e+00,0.003005,0
802079,1642.38,3.16e+00,0.002415,0
802109,1633.31,3.23e+00,0.002440,0
802138,1649.99,1.11e+00,0.001432,0
802167,1638.17,4.63e-01,0.000924,0
802197,1631.10,8.35e-01,0.001241,0
802232,1641.57,1.06e+00,0.001397,0
802257,1641.05,3.64e-01,0.000819,0
802285,1645.53,2.47e+00,0.002135,0
802314,1627.97,1.47e+00,0.001647,0
802344,1627.52,5.68e-01,0.001024,0
802373,1641.01,4.95e+00,0.003021,0
802402,1641.14,2.99e+00,0.002351,0
802432,1643.17,5.73e+00,0.003251,0
802461,1634.20,8.08e-01,0.001221,0
802491,1646.46,3.73e-01,0.000830,0
802520,1643.93,2.76e-01,0.000714,0
802549,1634.85,5.78e-01,0.001033,0
802579,1637.54,5.32e-01,0.000987,0
802608,1633.99,1.59e+00,0.001700,0
802638,1635.38,8.43e-01,0.001243,0
802667,1640.34,1.87e+00,0.001851,0
802696,1644.98,7.81e-01,0.001205,0
802726,1637.23,6.28e+00,0.003411,0
802755,1625.24,5.69e+00,0.003248,0
802785,1632.28,1.14e+01,0.004591,0
802814,1640.82,8.34e-01,0.001243,0
802853,1643.12,1.73e+00,0.001787,0
802883,1631.99,3.07e-01,0.000753,0
802912,1644.68,6.09e-01,0.001061,0
802942,1645.20,1.71e-01,0.000561,0
802971,1638.13,1.98e+00,0.001914,0
803000,1638.18,4.16e+00,0.002771,0
803030,1648.75,2.21e+00,0.002019,0
803059,1641.12,5.14e+00,0.003080,0
803088,1629.03,3.67e+00,0.002604,0
803118,1625.79,1.08e+01,0.004456,0
803147,1643.10,1.29e+00,0.001544,0
803177,1631.91,2.35e+00,0.002082,0
803206,1635.56,7.12e-01,0.001146,0
803240,1663.93,2.09e+01,0.006206,0
803266,1628.88,3.15e+01,0.007629,0
803295,1631.12,9.91e+00,0.004277,0
803325,1630.04,6.76e-01,0.001117,0
803354,1645.68,2.61e+00,0.002187,0
803384,1634.98,1.61e+00,0.001745,0
803413,1645.45,1.70e+00,0.001806,0
803442,1635.69,8.94e-02,0.000417,0
803472,1630.57,1.98e-01,0.000614,0
803501,1645.71,5.85e-01,0.001048,0
803531,1641.73,2.15e-01,0.000633,0
803560,1632.37,2.57e-01,0.000686,0
803589,1637.60,1.05e-01,0.000435,0
803619,1643.05,2.77e-01,0.000700,0
803648,1642.25,4.94e+00,0.002938,0
803678,1632.37,5.42e+00,0.003195,0
803707,1644.55,6.55e-01,0.001111,0
803738,1644.50,5.04e-01,0.000971,0
803765,1637.13,2.74e-01,0.000716,0
803794,1643.08,4.50e-01,0.000918,0
803824,1638.27,5.95e-01,0.001056,0
803853,1630.28,2.28e-01,0.000654,0
803882,1631.52,1.33e-01,0.000499,0
803912,1639.75,9.85e+00,0.004294,0
803941,1649.41,8.44e-01,0.001257,0
803971,1633.70,3.75e+00,0.002650,0
804000,1648.19,1.15e+00,0.001465,0
804029,1645.54,2.89e-01,0.000735,0
804059,1635.63,9.42e-02,0.000420,0
804088,1628.22,1.93e+00,0.001901,0
804118,1635.38,4.72e-01,0.000940,0
804147,1648.41,2.10e+00,0.001984,0
804176,1639.52,1.45e+01,0.005210,0
804206,1642.18,9.83e-01,0.001357,0
804242,1641.13,1.28e+00,0.001551,0
804268,1639.94,1.34e+00,0.001588,0
804297,1629.36,8.17e-01,0.001245,0
804327,1634.72,6.70e-01,0.001125,0
804356,1636.15,2.85e-01,0.000731,0
804385,1639.01,5.88e-01,0.001043,0
804415,1639.75,1.48e+01,0.005215,0
804444,1640.35,1.96e+00,0.001898,0
804476,1632.23,1.36e+01,0.005051,0
804506,1655.59,6.32e+00,0.003437,0
804535,1638.94,3.10e+01,0.007611,0
804564,1644.08,3.74e+01,0.008361,0
804594,1639.97,6.60e+00,0.003512,0
804623,1646.15,1.59e+01,0.005446,0
804653,1624.09,1.79e+01,0.005791,0
804682,1631.43,1.75e+01,0.005722,0
804711,1647.33,5.31e+00,0.003149,0
804741,1639.06,9.69e-01,0.001346,0
804770,1652.09,2.83e+00,0.002299,0
804800,1645.68,1.54e+00,0.001694,0
804829,1638.19,2.70e+00,0.002248,0
804858,1638.53,2.76e+00,0.002272,0
804888,1640.79,1.81e+00,0.001841,0
804917,1638.86,1.24e+00,0.001521,0
804947,1639.35,6.41e-01,0.001095,0
804976,1634.73,9.87e-01,0.001354,0
805005,1643.00,3.82e-01,0.000842,0
805035,1637.76,3.25e-01,0.000771,0
805064,1646.16,3.60e-01,0.000806,0
805094,1637.01,5.69e-01,0.001008,0
805123,1634.32,4.36e-01,0.000879,0
805152,1634.58,1.78e-01,0.000559,0
805182,1642.90,9.79e-02,0.000410,0
805211,1641.18,2.44e-01,0.000642,0
805249,1634.20,5.48e-02,0.000302,0
805275,1631.80,1.13e-01,0.000429,0
805304,1646.11,2.44e-01,0.000625,0
805334,1640.54,6.01e-01,0.000974,0
805363,1634.81,1.77e+00,0.001667,0
805392,1636.96,1.12e+00,0.001333,0
805422,1647.47,3.20e-01,0.000714,0
805451,1632.26,1.05e+00,0.001285,0
805481,1635.60,3.41e-01,0.000732,0
805510,1635.48,2.88e-01,0.000669,0
805539,1652.35,4.22e-01,0.000804,0
805569,1639.44,6.91e-01,0.001023,0
805598,1635.79,6.19e-01,0.000965,0
805628,1634.89,6.20e-01,0.000962,0
805657,1645.55,7.62e-01,0.001063,0
805686,1642.85,1.07e-01,0.000398,0
805716,1635.36,1.74e-01,0.000503,0
805745,1633.39,4.86e-01,0.000832,0
805775,1640.01,5.89e-01,0.000911,0
805804,1637.97,7.70e-01,0.001037,0
805833,1646.83,1.73e+00,0.001552,0
805863,1642.48,8.19e-01,0.001075,0
805892,1642.35,1.36e+00,0.001383,0
